Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2021,Baseline,Demographics,Ethnicity,Asian,Age,45-54,share,3,4599,1530,1533,0.115765086470128,0.000125332072369729,0.115623259878915,0.115906913061341,7.23605057207569e-05
2021,Baseline,Demographics,Ethnicity,Asian,Age,Under 18,share,3,8790,2913,2930,0.134484660855388,0.00109726861748437,0.1332429845253,0.135726337185477,0.000633508331677928
2021,Baseline,Demographics,Ethnicity,Asian,Age,55-64,share,3,2436,811,812,0.0635715668403009,0.000109827778089022,0.0634472850097022,0.0636958486708995,6.34090972441956e-05
2022,Baseline,Demographics,Ethnicity,Asian,Age,45-54,share,3,4692,1561,1564,0.120193606884644,0.000168017456444225,0.120003477234179,0.120383736535109,9.70049237066296e-05
2022,Baseline,Demographics,Ethnicity,Asian,Age,Under 18,share,3,8641,2839,2880.33333333333,0.13126676878132,0.00227271658622691,0.128694947856934,0.133838589705706,0.00131215353284984
2022,Baseline,Demographics,Ethnicity,Asian,Age,55-64,share,3,2699,899,899.666666666667,0.0690970497226685,2.24967645826177e-05,0.0690715922370167,0.0691225072083203,1.29885130876699e-05
2023,Baseline,Demographics,Ethnicity,Asian,Age,55-64,share,3,2877,958,959,0.0728004657676933,0.000112751766254953,0.0726728751329995,0.0729280564023872,6.50972625989027e-05
2023,Baseline,Demographics,Ethnicity,Asian,Age,Under 18,share,3,8554,2806,2851.33333333333,0.128689112097708,0.00294673102489115,0.125354572034825,0.132023652160591,0.00170129595045032
2020,Baseline,Demographics,Ethnicity,Asian,Age,18-24,share,3,2647,879,882.333333333333,0.121161035825282,0.000495668103881057,0.120600134563401,0.121721937087163,0.00028617411320444
2021,Baseline,Demographics,Ethnicity,Asian,Age,18-24,share,3,2626,875,875.333333333333,0.122089292765561,0.000430877520285177,0.121601708951005,0.122576876580117,0.000248767252324405
2022,Baseline,Demographics,Ethnicity,Asian,Age,18-24,share,3,2831,939,943.666666666667,0.131180064856191,0.000572733150297749,0.130531956284735,0.131828173427648,0.000330667638498228
2023,Baseline,Demographics,Ethnicity,Asian,Age,18-24,share,3,2953,980,984.333333333333,0.135589711165709,0.000888009956104361,0.134584833302797,0.13659458902862,0.000512692787199921
2022,Baseline,Demographics,Ethnicity,White,Age,Under 18,share,3,49409,16437,16469.6666666667,0.750577140219164,0.00169890076882516,0.748654653019397,0.752499627418931,0.000980860816207669
2023,Baseline,Demographics,Ethnicity,White,Age,Under 18,share,3,50183,16669,16727.6666666667,0.754959483913002,0.00283494269442102,0.75175144425459,0.758167523571414,0.00163675492776114
2019,Baseline,Demographics,Ethnicity,Asian,Age,35-44,share,3,5831,1942,1943.66666666667,0.152592036095531,7.58545822572962e-05,0.152506198555099,0.152677873635963,4.37946634855166e-05
2020,Baseline,Demographics,Ethnicity,Asian,Age,35-44,share,3,5748,1907,1916,0.14809473935867,0.000667806752091204,0.147339044878821,0.14885043383852,0.000385558408086506
2021,Baseline,Demographics,Ethnicity,Asian,Age,35-44,share,3,5676,1887,1892,0.14485519248779,0.000278308557405627,0.14454025670754,0.145170128268041,0.000160681520535915
2022,Baseline,Demographics,Ethnicity,Asian,Age,35-44,share,3,5626,1870,1875.33333333333,0.140780877594574,0.000604794283871712,0.140096488435083,0.141465266754066,0.00034917814259768
2023,Baseline,Demographics,Ethnicity,Asian,Age,35-44,share,3,5583,1853,1861,0.136252451496101,0.00109633626172074,0.13501183022588,0.137493072766321,0.000632970035826815
2023,Baseline,Demographics,Ethnicity,Asian,Age,45-54,share,3,4922,1640,1640.66666666667,0.128033752890585,7.08971799339753e-05,0.127953525178982,0.128113980602187,4.0932505919666e-05
2019,Baseline,Demographics,Ethnicity,White,Age,55-64,share,3,32177,10724,10725.6666666667,0.879609644526671,0.00014988073403647,0.879440038509672,0.87977925054367,8.65336821422949e-05
2020,Baseline,Demographics,Ethnicity,White,Age,55-64,share,3,32763,10911,10921,0.872679250437021,0.000189493522112278,0.872464818330459,0.872893682543584,0.000109404136001214
2019,Baseline,Demographics,Ethnicity,Asian,Age,55-64,share,3,2228,742,742.666666666667,0.0609059322217426,4.08358012325565e-05,0.0608597221625076,0.0609521422809776,2.35765608341906e-05
2020,Baseline,Demographics,Ethnicity,Asian,Age,55-64,share,3,2349,783,783,0.0625682769933181,4.53593184891464e-05,0.0625169480924278,0.0626196058942084,2.61882147399666e-05
2019,Baseline,Demographics,Ethnicity,Asian,Age,65+,share,3,1928,640,642.666666666667,0.0341535174965907,0.000124301408761891,0.0340128572110444,0.034294177782137,7.17654518093275e-05
2020,Baseline,Demographics,Ethnicity,Asian,Age,65+,share,3,2030,676,676.666666666667,0.0350592400745574,2.43991103780352e-05,0.0350316298819857,0.0350868502671291,1.4086832944746e-05
2021,Baseline,Demographics,Ethnicity,Asian,Age,65+,share,3,2197,730,732.333333333333,0.0374365134460743,0.000122584562059243,0.0372977959554636,0.0375752309366849,7.07742299033963e-05
2022,Baseline,Demographics,Ethnicity,Asian,Age,65+,share,3,2288,756,762.666666666667,0.0384027919346088,0.00029479962167542,0.0380691947583835,0.0387363891108342,0.000170202640931303
2023,Baseline,Demographics,Ethnicity,Asian,Age,65+,share,3,2369,779,789.666666666667,0.0392282576604721,0.000457849425219448,0.0387101522622306,0.0397463630587137,0.000264339488898764
2019,Baseline,Demographics,Ethnicity,Asian,Age,25-34,share,3,5301,1766,1767,0.130817820544338,3.5733209646066e-05,0.13077738461105,0.130858256477626,2.06305782081655e-05
2019,Baseline,Demographics,Ethnicity,Mixed,Age,Under 18,share,3,4265,1421,1421.66666666667,0.0653549694311499,5.10340806568739e-05,0.0652972189323479,0.0654127199299519,2.94645402050912e-05
2020,Baseline,Demographics,Ethnicity,Mixed,Age,Under 18,share,3,4290,1421,1430,0.0654631918495046,0.000396785084156873,0.0650141872582137,0.0659121964407954,0.000229083975148399
2021,Baseline,Demographics,Ethnicity,Mixed,Age,Under 18,share,3,4141,1372,1380.33333333333,0.0633560625711103,0.000350929411108688,0.0629589485587688,0.0637531765834519,0.000202609189970158
2022,Baseline,Demographics,Ethnicity,Mixed,Age,Under 18,share,3,4117,1363,1372.33333333333,0.0625422544820084,0.000495318628618878,0.0619817486886156,0.0631027602754012,0.000285972343567745
2023,Baseline,Demographics,Ethnicity,Mixed,Age,Under 18,share,3,4071,1350,1357,0.0612467032091408,0.000745364955024344,0.0604032433605823,0.0620901630576993,0.000430336657427818
2021,Baseline,Demographics,Ethnicity,White,Age,25-34,share,3,31951,10597,10650.3333333333,0.788466052808099,0.000297779188745957,0.788129083934327,0.788803021681871,0.000171922894781547
2022,Baseline,Demographics,Ethnicity,White,Age,25-34,share,3,32045,10605,10681.6666666667,0.783095135461621,0.000403439126070964,0.782638601113065,0.783551669810177,0.000232925688038699
2023,Baseline,Demographics,Ethnicity,White,Age,25-34,share,3,32219,10632,10739.6666666667,0.778852398319297,0.0010142632051665,0.777704651455614,0.78000014518298,0.000585585134532009
2019,Baseline,Demographics,Ethnicity,White,Age,18-24,share,3,17277,5759,5759,0.782366526287189,0,0.782366526287189,0.782366526287189,0
2020,Baseline,Demographics,Ethnicity,White,Age,18-24,share,3,16999,5657,5666.33333333333,0.778092939119534,0.00043160331416977,0.77760453399188,0.778581344247187,0.000249186289619052
2021,Baseline,Demographics,Ethnicity,White,Age,18-24,share,3,16731,5556,5577,0.777858693436591,0.000940640896855332,0.776794258057571,0.778923128815611,0.000543079275010197
2022,Baseline,Demographics,Ethnicity,White,Age,18-24,share,3,16615,5533,5538.33333333333,0.769890093415268,0.000189673531021814,0.769675457609448,0.770104729221087,0.000109508064193591
2023,Baseline,Demographics,Ethnicity,White,Age,18-24,share,3,16622,5532,5540.66666666667,0.76321184049106,0.000645769185507146,0.762481083865409,0.76394259711671,0.000372835013086916
2019,Baseline,Demographics,Ethnicity,Other,Age,Under 18,share,3,580,193,193.333333333333,0.00888766238743964,2.62065224396157e-05,0.00885800691558097,0.00891731785929831,1.51303427850361e-05
2019,Baseline,Demographics,Ethnicity,Other,Age,45-54,share,3,231,77,77,0.00564267917338414,0,0.00564267917338414,0.00564267917338414,0
2020,Baseline,Demographics,Ethnicity,Other,Age,Under 18,share,3,561,182,187,0.00856075038417563,0.000238449309088592,0.00829091958950648,0.00883058117884477,0.000137668772790379
2020,Baseline,Demographics,Ethnicity,Other,Age,45-54,share,3,227,75,75.6666666666667,0.00561756131256276,4.30080748192861e-05,0.00556889309435724,0.00566622953076827,2.48307235742424e-05
2021,Baseline,Demographics,Ethnicity,Other,Age,Under 18,share,3,563,182,187.666666666667,0.00861360285553742,0.000219519103834812,0.00836519360470249,0.00886201210637236,0.000126739413691294
2021,Baseline,Demographics,Ethnicity,Other,Age,45-54,share,3,224,74,74.6666666666667,0.00563851247270525,8.97884012911459e-05,0.00553690733170037,0.00574011761371012,5.18393576555492e-05
2022,Baseline,Demographics,Ethnicity,Other,Age,Under 18,share,3,573,178,191,0.00870437194609183,0.000567244096440146,0.00806247482381098,0.00934626906837268,0.000327498531775944
2022,Baseline,Demographics,Ethnicity,Other,Age,45-54,share,3,280,92,93.3333333333333,0.00717269838358282,0.000118817666924434,0.00703824353609554,0.0073071532310701,6.85994119833052e-05
2023,Baseline,Demographics,Ethnicity,Other,Age,Under 18,share,3,565,176,188.333333333333,0.00849905968283668,0.000624870687435039,0.00779195193402201,0.00920616743165137,0.000360769259599326
2023,Baseline,Demographics,Ethnicity,Other,Age,55-64,share,3,183,61,61,0.00463068509526124,2.78935447450302e-06,0.00462752864353007,0.00463384154699241,1.6104345567196e-06
2020,Baseline,Demographics,Ethnicity,Other,Age,18-24,share,3,167,55,55.6666666666667,0.0076441176296881,8.54678580735529e-05,0.00754740164359108,0.00774083361578512,4.93448908658265e-05
2021,Baseline,Demographics,Ethnicity,Other,Age,18-24,share,3,147,48,49,0.0068344619752877,0.00014636352300626,0.00666883605724958,0.00700008789332583,8.4503019407206e-05
2022,Baseline,Demographics,Ethnicity,Other,Age,18-24,share,3,154,50,51.3333333333333,0.00713598456187269,0.000216261492579408,0.00689126164519879,0.00738070747854659,0.000124858630956072
2023,Baseline,Demographics,Ethnicity,Other,Age,18-24,share,3,178,57,59.3333333333333,0.00817292564306305,0.000283121632127224,0.00785254335603982,0.00849330793008629,0.000163460350522059
2019,Baseline,Demographics,Ethnicity,White,Age,65+,share,3,52823,17604,17607.6666666667,0.935731866949564,0.000204355053882132,0.93550061743664,0.935963116462487,0.000117984445369109
2020,Baseline,Demographics,Ethnicity,White,Age,65+,share,3,54122,18034,18040.6666666667,0.934717321702376,9.49085658085354e-05,0.93460992254978,0.934824720854971,5.47954860179592e-05
2021,Baseline,Demographics,Ethnicity,White,Age,65+,share,3,54683,18226,18227.6666666667,0.931789541642602,0.000168672945838311,0.931598670236059,0.931980413049144,9.73833706847563e-05
2022,Baseline,Demographics,Ethnicity,White,Age,65+,share,3,55457,18480,18485.6666666667,0.930814543782624,0.000221650590938767,0.930563722527069,0.93106536503818,0.000127970028344537
2023,Baseline,Demographics,Ethnicity,White,Age,65+,share,3,56156,18718,18718.6666666667,0.929889105334475,0.000252457790660572,0.929603422450617,0.930174788218333,0.0001457565733969
2019,Baseline,Demographics,Ethnicity,Mixed,Age,45-54,share,3,933,311,311,0.0227905613366554,0,0.0227905613366554,0.0227905613366554,0
2020,Baseline,Demographics,Ethnicity,Mixed,Age,45-54,share,3,883,293,294.333333333333,0.0218515809578347,9.0456707419726e-05,0.0217492195572523,0.0219539423584172,5.2225204378786e-05
2021,Baseline,Demographics,Ethnicity,Mixed,Age,45-54,share,3,953,317,317.666666666667,0.0239886767564471,5.81258342992734e-05,0.0239229011829311,0.024054452329963,3.35589660795571e-05
2022,Baseline,Demographics,Ethnicity,Mixed,Age,45-54,share,3,1034,342,344.666666666667,0.0264877693063683,0.000208230600782889,0.0262521341992739,0.0267234044134628,0.000120221993415519
2023,Baseline,Demographics,Ethnicity,Mixed,Age,45-54,share,3,1130,368,376.666666666667,0.0293941195953303,0.000626593395752808,0.0286850624185381,0.0301031767721226,0.000361763865710325
2019,Baseline,Demographics,Ethnicity,Black,Age,35-44,share,3,1284,427,428,0.0336011471446954,8.79115499291319e-05,0.0335016658609431,0.0337006284284477,5.07557570164615e-05
2019,Baseline,Demographics,Ethnicity,Black,Age,25-34,share,3,1545,515,515,0.0381274392235216,1.14087149005229e-05,0.0381145290472685,0.0381403493997747,6.58682461892459e-06
2020,Baseline,Demographics,Ethnicity,Black,Age,35-44,share,3,1365,453,455,0.0351685632082761,0.000178838850724073,0.0349661879974062,0.035370938419146,0.000103252658607107
2021,Baseline,Demographics,Ethnicity,Black,Age,45-54,share,3,1465,487,488.333333333333,0.0368767693148598,0.000194503969563848,0.036656667353255,0.0370968712764647,0.000112296919186138
2021,Baseline,Demographics,Ethnicity,Black,Age,35-44,share,3,1516,501,505.333333333333,0.0386888785214789,0.000385371226258419,0.0382527899262911,0.0391249671166666,0.000222494181218235
2022,Baseline,Demographics,Ethnicity,Black,Age,45-54,share,3,1464,485,488,0.037502847056201,0.000192224004160205,0.0372853251183297,0.0377203689940724,0.000110980580546602
2022,Baseline,Demographics,Ethnicity,Black,Age,35-44,share,3,1461,480,487,0.0365583441561388,0.000469593469150538,0.0360269491211243,0.0370897391911534,0.000271119915823754
2023,Baseline,Demographics,Ethnicity,Black,Age,45-54,share,3,1465,485,488.333333333333,0.0381082767466475,0.000212858341192215,0.0378674048582978,0.0383491486349972,0.000122893820586583
2023,Baseline,Demographics,Ethnicity,Black,Age,35-44,share,3,1366,450,455.333333333333,0.0333357301760523,0.000301233949731899,0.0329948518721974,0.0336766084799072,0.000173917501966766
2019,Baseline,Demographics,Ethnicity,Other,Age,35-44,share,3,345,115,115,0.00902834174647573,2.86506900201334e-06,0.00902509961569099,0.00903158387726046,1.65414835955925e-06
2019,Baseline,Demographics,Ethnicity,Mixed,Age,35-44,share,3,1094,364,364.666666666667,0.0286289929343412,8.64589868863033e-05,0.02853115538041,0.0287268304882725,4.99171193526695e-05
2020,Baseline,Demographics,Ethnicity,Other,Age,35-44,share,3,396,132,132,0.0102027826596741,1.54288188452656e-05,0.0101853233075555,0.0102202420117927,8.90783271359209e-06
2020,Baseline,Demographics,Ethnicity,Mixed,Age,35-44,share,3,954,315,318,0.024579365345298,0.000224122300230742,0.0243257470873736,0.0248329836032225,0.000129397070369617
2021,Baseline,Demographics,Ethnicity,Other,Age,35-44,share,3,391,130,130.333333333333,0.00997865710608683,6.52776490509905e-05,0.00990478849231359,0.0100525257198601,3.76880682516553e-05
2022,Baseline,Demographics,Ethnicity,Other,Age,35-44,share,3,373,123,124.333333333333,0.0093334627874498,0.000158065771099262,0.0091545945290819,0.0095123310458177,9.12593154938246e-05
2023,Baseline,Demographics,Ethnicity,Other,Age,35-44,share,3,394,130,131.333333333333,0.00961531213227762,9.17893957547778e-05,0.00951144265287599,0.00971918161167926,5.29946323477741e-05
2020,Baseline,Demographics,Ethnicity,Black,Age,55-64,share,3,1591,529,530.333333333333,0.0423781142196102,0.000138447591279081,0.0422214460215866,0.0425347824176337,7.99327540936328e-05
2019,Baseline,Demographics,Ethnicity,Other,Age,25-34,share,3,300,100,100,0.00740338625699449,2.21528444670386e-06,0.00740087942665408,0.0074058930873349,1.27899507163606e-06
2020,Baseline,Demographics,Ethnicity,Other,Age,25-34,share,3,264,87,88,0.0064864879509248,7.14061361761171e-05,0.00640568430111638,0.00656729160073322,4.12263519430723e-05
2021,Baseline,Demographics,Ethnicity,Other,Age,25-34,share,3,283,92,94.3333333333333,0.00698282829078268,0.000189849336641326,0.00676799354217661,0.00719766303938875,0.000109609565615342
2022,Baseline,Demographics,Ethnicity,Other,Age,25-34,share,3,295,96,98.3333333333333,0.00720841319513777,0.00020042537014257,0.00698161053798545,0.00743521585229008,0.000115715641404243
2019,Baseline,Demographics,Ethnicity,Missing,Age,65+,share,3,78,26,26,0.00138172928994809,7.34298396077437e-08,0.00138164619626227,0.00138181238363391,4.23947376640818e-08
2021,Baseline,Demographics,Ethnicity,Mixed,Age,35-44,share,3,905,297,301.666666666667,0.0230960182296989,0.000325915168075488,0.022727210498057,0.0234648259613407,0.000188167210021365
2022,Baseline,Demographics,Ethnicity,Mixed,Age,35-44,share,3,843,276,281,0.0210943085194672,0.000322781687272666,0.020729046655156,0.0214595703837785,0.000186358094036356
2019,Baseline,Demographics,Ethnicity,Mixed,Age,18-24,share,3,921,307,307,0.0417062899062627,0,0.0417062899062627,0.0417062899062627,0
2020,Baseline,Demographics,Ethnicity,Mixed,Age,18-24,share,3,921,306,307,0.042156754489956,9.42736055190558e-05,0.0420500738625691,0.0422634351173428,5.44288915239035e-05
2023,Baseline,Demographics,Ethnicity,Mixed,Age,35-44,share,3,691,226,230.333333333333,0.0168634836398771,0.000281077611630049,0.0165454143797911,0.0171815528999632,0.000162280234737786
2019,Baseline,Demographics,Ethnicity,Missing,Age,Under 18,share,3,516,172,172,0.00790695544046236,9.61755818114416e-07,0.00790586711130062,0.00790804376962411,5.55269980483047e-07
2020,Baseline,Demographics,Ethnicity,Missing,Age,Under 18,share,3,518,172,172.666666666667,0.00790443378960075,3.17337989930027e-05,0.00786852361551435,0.00794034396368715,1.83215173910196e-05
2021,Baseline,Demographics,Ethnicity,Missing,Age,Under 18,share,3,523,173,174.333333333333,0.00800181826057671,8.32119646306323e-05,0.0079076550582253,0.00809598146292813,4.80424501792932e-05
2022,Baseline,Demographics,Ethnicity,Missing,Age,Under 18,share,3,531,176,177,0.00806642392791618,6.87403837715637e-05,0.00798863686092975,0.00814421099490261,3.96872790747105e-05
2023,Baseline,Demographics,Ethnicity,Missing,Age,Under 18,share,3,524,171,174.666666666667,0.00788272821984954,0.000225455379791617,0.00762760144039218,0.00813785499930691,0.000130166724212939
2019,Baseline,Demographics,Ethnicity,Black,Age,45-54,share,3,1823,607,607.666666666667,0.0445307538228541,4.23091212948598e-05,0.0444828765450193,0.0445786311006888,2.44271825687638e-05
2020,Baseline,Demographics,Ethnicity,Black,Age,45-54,share,3,1736,577,578.666666666667,0.0429607493430584,0.000163404876292641,0.042775839318402,0.0431456593677147,9.43418493144538e-05
2020,Baseline,Demographics,Ethnicity,Black,Age,18-24,share,3,1095,364,365,0.0501212405812666,8.6271054434214e-05,0.0500236156929249,0.0502188654696083,4.98086165008663e-05
2021,Baseline,Demographics,Ethnicity,Black,Age,18-24,share,3,1079,357,359.666666666667,0.0501658424281925,0.000526838716100445,0.0495696682980546,0.0507620165583303,0.000304170474560109
2022,Baseline,Demographics,Ethnicity,Black,Age,18-24,share,3,1040,343,346.666666666667,0.04819072637423,0.000474742514639614,0.047653504645729,0.048727948102731,0.000274092718622941
2023,Baseline,Demographics,Ethnicity,Black,Age,18-24,share,3,995,331,331.666666666667,0.045686207036054,5.973448954343e-05,0.0456186110977631,0.0457538029743449,3.44877236178042e-05
2021,Baseline,Demographics,Ethnicity,Black,Age,55-64,share,3,1841,612,613.666666666667,0.048044077182001,0.000172954971947966,0.0478483602067618,0.0482397941572402,9.98555996118426e-05
2022,Baseline,Demographics,Ethnicity,Black,Age,55-64,share,3,1878,625,626,0.0480786431483821,7.14722214752875e-05,0.0479977647160178,0.0481595215807465,4.12645063083378e-05
2023,Baseline,Demographics,Ethnicity,Black,Age,55-64,share,3,1915,635,638.333333333333,0.0484578077940587,0.000260787691862587,0.0481626987396262,0.0487529168484912,0.000150565844098206
2020,Baseline,Demographics,Ethnicity,Black,Age,25-34,share,3,1490,493,496.666666666667,0.036609051394897,0.000157022153135241,0.0364313641014295,0.0367867386883644,9.06567823813662e-05
2023,Baseline,Demographics,Ethnicity,Other,Age,45-54,share,3,229,75,76.3333333333333,0.0059568099782846,0.000114391925121205,0.00582736332911138,0.00608625662745782,6.60442087618472e-05
2019,Baseline,Demographics,Ethnicity,Black,Age,65+,share,3,1236,410,412,0.0218950986678872,0.000107450449142957,0.0217735070382422,0.0220166902975321,6.20365457372326e-05
2019,Baseline,Demographics,Ethnicity,Other,Age,18-24,share,3,123,41,41,0.00556989539464747,0,0.00556989539464747,0.00556989539464747,0
2019,Baseline,Demographics,Ethnicity,Black,Age,18-24,share,3,945,315,315,0.0427930987637549,0,0.0427930987637549,0.0427930987637549,0
2022,Baseline,Demographics,Ethnicity,Black,Age,25-34,share,3,1705,564,568.333333333333,0.0416657674704317,0.000169208365006374,0.041474290180064,0.0418572447607994,9.76924950855665e-05
2023,Baseline,Demographics,Ethnicity,Black,Age,25-34,share,3,1836,607,612,0.0443850719842017,0.000543777046430318,0.0437697303288957,0.0450004136395076,0.000313949824135684
2020,Baseline,Demographics,Ethnicity,Other,Age,55-64,share,3,153,51,51,0.00407532838653796,2.95443836902502e-06,0.00407198512479414,0.00407867164828178,1.70574578766075e-06
2021,Baseline,Demographics,Ethnicity,Other,Age,55-64,share,3,149,49,49.6666666666667,0.00388840272188848,4.41704196205322e-05,0.00383841918671854,0.00393838625705843,2.5501803658133e-05
2022,Baseline,Demographics,Ethnicity,Other,Age,55-64,share,3,124,41,41.3333333333333,0.00317453270623028,4.54801709691836e-05,0.00312306704788466,0.00322599836457591,2.62579889518484e-05
2021,Baseline,Demographics,Ethnicity,Mixed,Age,18-24,share,3,907,298,302.333333333333,0.0421682382537765,0.000492818662924905,0.0416105614378818,0.0427259150696712,0.000284528987701365
2022,Baseline,Demographics,Ethnicity,Mixed,Age,18-24,share,3,923,303,307.666666666667,0.0427690634630992,0.000573359226554603,0.0421202464196637,0.0434178805065348,0.000331029103793655
2023,Baseline,Demographics,Ethnicity,Mixed,Age,18-24,share,3,1000,332,333.333333333333,0.0459158893457748,0.000335663935385949,0.0455360498454082,0.0462957288461413,0.000193795663452327
2021,Baseline,Demographics,Ethnicity,Black,Age,25-34,share,3,1488,493,496,0.0367195580158577,7.26664172541323e-05,0.0366373282237548,0.0368017878079606,4.1953975562719e-05
2019,Baseline,Demographics,Ethnicity,Other,Age,55-64,share,3,156,52,52,0.00426450898091313,7.27970539377951e-07,0.00426368520469886,0.00426533275712739,4.20293986871977e-07
2023,Baseline,Demographics,Ethnicity,Other,Age,25-34,share,3,291,96,97,0.00703459565268936,4.94939359878847e-05,0.00697858799164827,0.00709060331373044,2.85753372658593e-05
2021,Baseline,Demographics,Ethnicity,Mixed,Age,55-64,share,3,594,197,198,0.0155014338010754,7.35460259055373e-05,0.0154182086380808,0.01558465896407,4.24618178543891e-05
2022,Baseline,Demographics,Ethnicity,Mixed,Age,55-64,share,3,609,201,203,0.0155909687827437,0.000127544927201021,0.0154466381105593,0.0157352994549281,7.36380980532806e-05
2023,Baseline,Demographics,Ethnicity,Mixed,Age,55-64,share,3,658,218,219.333333333333,0.0166502229020807,0.000116421812054845,0.016518479219603,0.0167819665845583,6.72161645294087e-05
2020,Baseline,Demographics,Ethnicity,Missing,Age,65+,share,3,75,25,25,0.00129529240744913,8.3882113459771e-07,0.00129434319197772,0.00129624162292054,4.84293607861935e-07
2019,Baseline,Demographics,Ethnicity,Missing,Age,25-34,share,3,126,42,42,0.00310942222793769,9.30419467615608e-07,0.00310836935919472,0.00311047509668066,5.37177930087139e-07
2020,Baseline,Demographics,Ethnicity,Missing,Age,25-34,share,3,126,42,42,0.00309584016504076,8.90858834927161e-06,0.00308575914831292,0.0031059211817686,5.14337588155153e-06
2021,Baseline,Demographics,Ethnicity,Missing,Age,25-34,share,3,115,37,38.3333333333333,0.00283783055437681,8.0138569152718e-05,0.00274714522641013,0.00292851588234348,4.62680244727932e-05
2022,Baseline,Demographics,Ethnicity,Missing,Age,25-34,share,3,126,39,42,0.00307959383975763,0.000204444892172895,0.00284824266523791,0.00331094501427734,0.000118036313530465
2023,Baseline,Demographics,Ethnicity,Missing,Age,25-34,share,3,148,46,49.3333333333333,0.00357782715746359,0.000221492415825144,0.00332718489389938,0.0038284694210278,0.000127878705900107
2021,Baseline,Demographics,Ethnicity,Missing,Age,65+,share,3,70,23,23.3333333333333,0.00119279050696641,2.96215256632632e-05,0.00115927059516804,0.00122631041876477,1.71019958154924e-05
2022,Baseline,Demographics,Ethnicity,Missing,Age,65+,share,3,65,21,21.6666666666667,0.00109098872909449,2.90874571286334e-05,0.0010580731727361,0.00112390428545287,1.67936512032582e-05
2023,Baseline,Demographics,Ethnicity,Missing,Age,65+,share,3,58,19,19.3333333333333,0.000960420678943794,2.85139086354422e-05,0.000928154153804205,0.000992687204083384,1.6462512826321e-05
2019,Baseline,Demographics,Ethnicity,Missing,Age,35-44,share,3,3,1,1,,,,,
2020,Baseline,Demographics,Ethnicity,Missing,Age,35-44,share,3,3,1,1,,,,,
2021,Baseline,Demographics,Ethnicity,Missing,Age,35-44,share,3,14,4,4.66666666666667,0.000357347870745479,4.48576091535338e-05,0.000306586707414288,0.000408109034076671,2.58985527199958e-05
2022,Baseline,Demographics,Ethnicity,Missing,Age,35-44,share,3,14,4,4.66666666666667,0.000350371601332307,4.38697806359203e-05,0.000300728271199807,0.000400014931464806,2.53282296594384e-05
2023,Baseline,Demographics,Ethnicity,Missing,Age,35-44,share,3,14,4,4.66666666666667,0.000341775869694994,4.3492558377305e-05,0.000292559406732705,0.000390992332657284,2.51104402868826e-05
2019,Baseline,Demographics,Ethnicity,Mixed,Age,65+,share,3,222,73,74,0.00393261507438741,5.32496585398921e-05,0.00387235741319058,0.00399287273558425,3.07437046922623e-05
2020,Baseline,Demographics,Ethnicity,Mixed,Age,65+,share,3,244,81,81.3333333333333,0.00421400514454799,2.71951400836021e-05,0.00418323094651007,0.00424477934258591,1.57011214479173e-05
2019,Baseline,Demographics,Ethnicity,Other,Age,65+,share,3,164,53,54.6666666666667,0.00290517252162314,8.1079409157235e-05,0.00281342253296591,0.00299692251028036,4.68112187026654e-05
2020,Baseline,Demographics,Ethnicity,Other,Age,65+,share,3,164,53,54.6666666666667,0.00283240612672759,8.09163605647469e-05,0.00274084064492194,0.00292397160853324,4.67170825539015e-05
2021,Baseline,Demographics,Ethnicity,Other,Age,65+,share,3,170,55,56.6666666666667,0.00289678142481208,7.85649125846687e-05,0.00280787685689003,0.00298568599273413,4.53594734296179e-05
2022,Baseline,Demographics,Ethnicity,Other,Age,65+,share,3,189,61,63,0.00317225533428007,0.000133104647413964,0.00302163324641098,0.00332287742214916,7.68480040148422e-05
2023,Baseline,Demographics,Ethnicity,Other,Age,65+,share,3,186,60,62,0.00308000582204531,0.000132351961577395,0.00293023547838212,0.00322977616570849,7.64134406444839e-05
2019,Baseline,Demographics,Ethnicity,Missing,Age,18-24,share,3,18,6,6,0.000815106643119141,0,0.000815106643119141,0.000815106643119141,0
2020,Baseline,Demographics,Ethnicity,Missing,Age,18-24,share,3,18,6,6,0.000823912354273512,8.64392604670426e-07,0.000822934201959648,0.000824890506587377,4.99057302991992e-07
2021,Baseline,Demographics,Ethnicity,Missing,Age,18-24,share,3,19,6,6.33333333333333,0.000883471140591628,8.25312259941886e-05,0.00079007826652481,0.000976864014658445,4.76494255442946e-05
2022,Baseline,Demographics,Ethnicity,Missing,Age,18-24,share,3,18,6,6,0.000834067329339016,6.38617873599538e-07,0.000833344665184602,0.000834789993493431,3.68706201232e-07
2023,Baseline,Demographics,Ethnicity,Missing,Age,18-24,share,3,31,10,10.3333333333333,0.00142342631834009,8.05284288872706e-05,0.00133229982255295,0.00151455281412724,4.64931100954833e-05
2019,Baseline,Demographics,Ethnicity,Missing,Age,55-64,share,3,3,1,1,,,,,
2019,Baseline,Demographics,Ethnicity,Missing,Age,45-54,share,3,3,1,1,,,,,
2020,Baseline,Demographics,Ethnicity,Missing,Age,55-64,share,3,6,2,2,,,,,
2021,Baseline,Demographics,Ethnicity,Missing,Age,55-64,share,3,6,2,2,,,,,
